date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:12:48	35645/35645	---M--	200	added ('OK')	image/jpeg	etag:%228b3d-66d2c6c3-46fef077277eb6ed;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/blog/blog-img2.jpg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/blog/blog-img2.jpg	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:48	124715/124715	---M--	200	added ('OK')	image/jpeg	etag:%221e72b-66d2c6ba-68430ebca6b9a0e6;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/portfolio-details/pportfolio-details-img-9.jpg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/portfolio-details/pportfolio-details-img-9.jpg	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:49	94954/94954	---M--	200	added ('OK')	image/jpeg	etag:%22172ea-66d2c6c3-41747f3dba0dde4;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/blog/blog-img3.jpg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/blog/blog-img3.jpg	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:49	3551/3551	---M--	200	added ('OK')	image/jpeg	etag:%22ddf-66d2c6c4-63f087e98c6ed25f;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/blog/blog-sidebar-img1.jpg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/blog/blog-sidebar-img1.jpg	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:49	144029/144029	---M--	200	added ('OK')	image/jpeg	etag:%222329d-66d2c6c4-ca88cd5e563f49e8;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/blog/blog-img4.jpg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/blog/blog-img4.jpg	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:49	5730/5730	---M--	200	added ('OK')	image/jpeg	etag:%221662-66d2c6c4-20b04ea9601bd487;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/blog/blog-sidebar-img2.jpg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/blog/blog-sidebar-img2.jpg	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:49	4838/4838	---M--	200	added ('OK')	image/jpeg	etag:%2212e6-66d2c6c4-d809d02a5c2ed468;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/blog/blog-sidebar-img3.jpg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/blog/blog-sidebar-img3.jpg	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:50	50501/50501	---M--	200	added ('OK')	image/jpeg	etag:%22c545-66d2c6c1-d0f9c625e0e3a09f;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/blog-details-img-1.jpg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/blog-details-img-1.jpg	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:50	569/569	---M--	200	added ('OK')	image/png	etag:%22239-66d2c6c2-5dfba0c4519b3963;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/blog-quote.png	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/blog-quote.png	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:50	8123/8123	---M--	200	added ('OK')	image/jpeg	etag:%221fbb-66d2c6c2-b22587dfcaebeafa;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/blog-prev-img.jpg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/blog-prev-img.jpg	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:51	5595/5595	---M--	200	added ('OK')	image/jpeg	etag:%2215db-66d2c6c2-2560cd81fd208e26;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/blog-next-img.jpg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/blog-next-img.jpg	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:51	4887/4887	---M--	200	added ('OK')	image/jpeg	etag:%221317-66d2c6bf-a7e52224ecceb24d;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/author-img1.jpg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/author-img1.jpg	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:51	6997/6997	---M--	200	added ('OK')	image/jpeg	etag:%221b55-66d2c6bf-155a4325e1ce17f;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/author-img2.jpg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/author-img2.jpg	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:51	5285/5285	---M--	200	added ('OK')	image/jpeg	etag:%2214a5-66d2c6c0-c4dda225b6e944f8;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/author-img3.jpg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/author-img3.jpg	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:52	5865/5865	---M--	200	added ('OK')	image/jpeg	etag:%2216e9-66d2c6c0-18cfe155dbda42d6;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/author-img4.jpg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/author-img4.jpg	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:52	35645/35645	---M--	200	added ('OK')	image/jpeg	etag:%228b3d-66d2c6c1-5f86bed856f43c81;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/blog-details-img-2.jpg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/blog-details-img-2.jpg	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:52	94954/94954	---M--	200	added ('OK')	image/jpeg	etag:%22172ea-66d2c6c1-fd056f8ba1b78037;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/blog-details-img-3.jpg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/blog-details-img-3.jpg	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:53	8636/8636	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221bc-66d2c6b3-754ac533d9f3a306;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/vendor/modernizr-3.5.0.min.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/vendor/modernizr-3.5.0.min.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:53	144029/144029	---M--	200	added ('OK')	image/jpeg	etag:%222329d-66d2c6c2-7bf109e8e4521cb1;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/blog-details-img-4.jpg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/images/blog-details/blog-details-img-4.jpg	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:53	97163/97163	---M-Z	200	added ('OK')	application/x-javascript	etag:%2217b8b-66d2c6b3-d5f34aa7cda3cf01;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/vendor/jquery-1.12.4.min.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/vendor/jquery-1.12.4.min.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:53	19150/19150	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ace-66d2c6b0-8b42b8ab2867396e;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/popper.min.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/popper.min.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:54	48903/48903	---M-Z	200	added ('OK')	application/x-javascript	etag:%22bf07-66d2c6ab-44e1f40bf0badcc0;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/bootstrap.min.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/bootstrap.min.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:54	33953/33953	---M-Z	200	added ('OK')	application/x-javascript	etag:%2284a1-66d2c6b0-12772e10eb8afdf9;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/parallax.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/parallax.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:54	3661/3661	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e4d-66d2c6b2-460a6108d3a52689;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/typer.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/typer.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:54	8051/8051	---M-Z	200	added ('OK')	application/x-javascript	etag:%221f73-66d2c6b2-10cb6ece6b7922a4;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/waypoint.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/waypoint.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:55	1067/1067	---M-Z	200	added ('OK')	application/x-javascript	etag:%2242b-66d2c6ac-92d7c8a9c6979c6b;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/counterup-min.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/counterup-min.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:55	8991/8991	---M-Z	200	added ('OK')	application/x-javascript	etag:%22231f-66d2c6b2-1799377b909bb2b8;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/vanilla-tilt.min.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/vanilla-tilt.min.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:55	760/760	---M-Z	200	added ('OK')	application/x-javascript	etag:%222f8-66d2c6b0-d3906396ce1732f8;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/plugins.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/plugins.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:56	3635/3635	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e33-66d2c6ac-d15c792098eb461a;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/jquery-appear.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/jquery-appear.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:56	30018/30018	---M-Z	200	added ('OK')	application/x-javascript	etag:%227542-66d2c6ad-8334c59dc169f195;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/jquery-knob.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/jquery-knob.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:56	142592/142592	---M-Z	200	added ('OK')	application/x-javascript	etag:%2222d00-66d2c6af-f3746b589947add4;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/leaflet.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/leaflet.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:56	9388/9388	---M-Z	200	added ('OK')	application/x-javascript	etag:%2224ac-66d2c6ae-a3a47362ad3b7a5a;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/jquery.easytabs.min.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/jquery.easytabs.min.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:57	54796/54796	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d60c-66d2c6ad-aff6e02f11fab8b3;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/jquery.carouFredSel.packed.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/jquery.carouFredSel.packed.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:57	89031/89031	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215bc7-66d2c6af-d1d9e8240a561351;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/mixitup.min.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/mixitup.min.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:57	10654/10654	---M-Z	200	added ('OK')	application/x-javascript	etag:%22299e-66d2c6b2-9fe36aee8f293c82;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/vanta-dots-min.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/vanta-dots-min.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:58	615607/615607	---M-Z	200	added ('OK')	application/x-javascript	etag:%22964b7-66d2c6b2-498d43ef38d6f019;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/three.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/three.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:58	22448/22448	---M-Z	200	added ('OK')	application/x-javascript	etag:%2257b0-66d2c6af-d648f1df5aacd33e;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/magic-mouse.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/magic-mouse.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:58	1452/1452	---M-Z	200	added ('OK')	application/x-javascript	etag:%225ac-66d2c6af-ecba6ac20ffc6adf;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/menu.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/menu.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:59	5112/5112	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213f8-66d2c6af-85882d0bc8ade44b;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/js/main.js	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/js/main.js	(from https://ethemestudio.com/demo/procv/01_ai_expert/index.html)
18:12:59	136822/136822	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-66d2c6c9-6168847a9b3a2397;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-brands-400.eot	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-brands-400.eot	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:00	78516/78516	---M--	200	added ('OK')	font/woff2	etag:%22132b4-66d2c6ca-d6644dbd9f3e3ab5;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-brands-400.woff2	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-brands-400.woff2	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:00	92136/92136	---M--	200	added ('OK')	application/font-woff	etag:%22167e8-66d2c6ca-b94538db0d4842d8;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-brands-400.woff	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-brands-400.woff	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:00	136822/136822	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-66d2c6c9-6168847a9b3a2397;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-brands-400.eot?	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-brands-400d41d.eot	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:01	136516/136516	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2221544-66d2c6c9-75c8eba51a6bbe22;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-brands-400.ttf	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-brands-400.ttf	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:02	567106/567106	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%228a742-66d2c6ce-136211dc6223bd65;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-duotone-900.eot	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-duotone-900.eot	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:02	747502/747502	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b67ee-66d2c6cb-f50a655623845e61;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-brands-400.svg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-brands-400.svg	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:03	187280/187280	---M--	200	added ('OK')	font/woff2	etag:%222db90-66d2c6cf-a32b9e25e3deb93f;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-duotone-900.woff2	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-duotone-900.woff2	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:03	567106/567106	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%228a742-66d2c6ce-136211dc6223bd65;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-duotone-900.eot?	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-duotone-900d41d.eot	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:03	265412/265412	---M--	200	added ('OK')	application/font-woff	etag:%2240cc4-66d2c6ce-86f9e7678f73a5b0;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-duotone-900.woff	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-duotone-900.woff	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:05	566808/566808	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%228a618-66d2c6cf-7141bdbf48e5e4c9;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-duotone-900.ttf	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-duotone-900.ttf	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:05	493970/493970	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2278992-66d2c6d3-f51b174af0e83593;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-light-300.eot	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-light-300.eot	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:05	493970/493970	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2278992-66d2c6d3-f51b174af0e83593;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-light-300.eot?	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-light-300d41d.eot	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:06	189684/189684	---M--	200	added ('OK')	font/woff2	etag:%222e4f4-66d2c6d6-2d60de3f07f56dbd;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-light-300.woff2	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-light-300.woff2	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:06	251916/251916	---M--	200	added ('OK')	application/font-woff	etag:%223d80c-66d2c6d2-91918734914155ae;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-light-300.woff	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-light-300.woff	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:07	2657862/2657862	---MCZ	200	added ('OK')	image/svg+xml	etag:%22288e46-66d2c6d6-c398c83b14f8dbdd;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-duotone-900.svg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-duotone-900.svg	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:08	454382/454382	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226eeee-66d2c6d7-3057e1bc142312f4;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-regular-400.eot	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-regular-400.eot	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:09	493688/493688	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2278878-66d2c6d3-b09feb4f771bef97;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-light-300.ttf	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-light-300.ttf	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:09	454382/454382	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226eeee-66d2c6d7-3057e1bc142312f4;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-regular-400.eot?	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-regular-400d41d.eot	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:09	173580/173580	---M--	200	added ('OK')	font/woff2	etag:%222a60c-66d2c6da-4fce516085376516;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-regular-400.woff2	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-regular-400.woff2	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:11	230372/230372	---M--	200	added ('OK')	application/font-woff	etag:%22383e4-66d2c6d9-8f0c897961e6a9d1;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-regular-400.woff	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-regular-400.woff	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:11	454088/454088	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%226edc8-66d2c6da-2df2bc56c455fa97;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-regular-400.ttf	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-regular-400.ttf	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:13	2444019/2444019	---MCZ	200	added ('OK')	image/svg+xml	etag:%22254af3-66d2c6db-2e087ef54e93cc54;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-light-300.svg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-light-300.svg	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:14	387722/387722	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ea8a-66d2c6df-71b81f50a3c7cfa;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-solid-900.eot	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-solid-900.eot	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:14	387722/387722	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ea8a-66d2c6df-71b81f50a3c7cfa;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-solid-900.eot?	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-solid-900d41d.eot	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:16	140868/140868	---M--	200	added ('OK')	font/woff2	etag:%2222644-66d2c6e0-93ad8279a15fc06;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-solid-900.woff2	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-solid-900.woff2	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:17	387440/387440	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%225e970-66d2c6df-1f6f7efb4fc3ca48;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-solid-900.ttf	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-solid-900.ttf	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:18	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-663b73f7-c3bdd0a71f792845;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/css/Flaticon.eot	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/css/Flaticon.eot	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/flaticon.css)
18:13:18	188292/188292	---M--	200	added ('OK')	application/font-woff	etag:%222df84-66d2c6de-f64d142147d0b464;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-solid-900.woff	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-solid-900.woff	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:19	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-663b73f7-c3bdd0a71f792845;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/flaticon/Flaticon.eot?	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/flaticon/Flaticond41d.eot	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/flaticon.css)
18:13:19	5496/5496	---M--	200	added ('OK')	font/woff2	etag:%221578-66d2c6e2-62254498d071df22;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/flaticon/Flaticon.woff2	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/flaticon/Flaticon.woff2	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/flaticon.css)
18:13:19	1783494/1783494	---MCZ	200	added ('OK')	image/svg+xml	etag:%221b36c6-66d2c6e2-77f736501fe3cf9e;gz%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-solid-900.svg	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/fa-solid-900.svg	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/fontawesome-all.min.css)
18:13:20	6756/6756	---M--	200	added ('OK')	application/font-woff	etag:%221a64-66d2c6e2-603abcea9a7f165b;;;%22	https://ethemestudio.com/demo/procv/01_ai_expert/fonts/flaticon/Flaticon.woff	D:/template/ProCv/ethemestudio.com/demo/procv/01_ai_expert/fonts/flaticon/Flaticon.woff	(from https://ethemestudio.com/demo/procv/01_ai_expert/css/flaticon.css)
